,Unnamed: 0,videoId,author,publishedAt,likeCount,text,period
110,642,C9-oJhuYIOI,@hajowienert5773,2022-02-25T13:58:37Z,1797,Immer wieder volle Zustimmung zu den sachlichen kompetenten Ausführungen der ehrlichsten Politikerin Deutschlands.,Before Founding
111,1381,Yba9vO5wZEU,@powerblock6318,2022-06-09T19:10:53Z,1795,"Als ich diesen Satz gelesen habe ""Laut Kartellamtspräsident Andreas Mundt sind die Mineralölkonzerne nicht verpflichtet, die Steuersenkungen auf Kraftstoffe weiterzugeben."" habe ich erneut an der Kompetenz unseres Bundesministers für Finanzen gezweifelt.",Before Founding
112,850,OskHcSVvIY4,@elkestorz5177,2020-12-10T16:18:29Z,1792,"Meine größte, inzwischen tiefe Angst, betrifft die politische Entwicklung. In unserem Land, und auch weltweit.",Before Founding
113,1042,dOCB87649D0,@NathisVielfalt,2022-01-13T18:38:26Z,1786,"Danke Frau Wagenknecht, dass Sie so eine wunderbare, starke und mutige  Frau sind, die die Wahrheit ausspricht! ✊",Before Founding
114,346,Lwflj8_vmgI,@waldemargrez9195,2022-11-03T19:43:19Z,1784,Danke Frau Wagenknecht das sie Deutschland nicht aufgeben. Ich bewundere ihre Arbeit. Bitte machen sie weiter,Before Founding
115,464,aC_xBjrmTl4,@marcoduwel886,2022-09-29T18:27:45Z,1782,"Sehr verehrte Frau Wagenknecht, 
es ist immer eine Freude etwas von ihnen zu hören und zu sehen 😊. Machen sie bitte weiter so! Deutschland braucht Politiker wie sie!!
Gruß Marco",Before Founding
116,1,WCwx94TOGPQ,@marcelbollier1863,2022-02-03T19:38:12Z,1765,"Es tut gut und ist äusserst wichtig sich anzuhören was intelligente vernünftige Menschen zu sagen haben, vielen Dank!",Before Founding
117,982,SLlsrkGwPCA,@Sunnymoonedt,2022-02-17T18:26:01Z,1756,"Ich ziehe täglich meinem Hut vor Ihnen! Sie sind in meinem Augen die einzige Person/Politikerin, die sich öffentlich kritisch gegen den Dunst der fatalen Maßnahmen äußert! Sie stellen die richtigen Fragen und sind sicherlich vielen in der Politik und deren Interessenvertretern 1 Dorn im Auge. Ich sage 1000x Danke und passen Sie bitte auf sich auf!",Before Founding
118,912,avtmxgsVux8,@alexawulff4996,2022-05-12T13:28:19Z,1749,"Ich liebe ihre klaren direkten Worte Frau Wagenknecht. Dies,Klarheit und Ehrlichkeit wünsche ich mir für  die  Politik der Zukunft 👍💫",Before Founding
119,1524,ZdtBVODJqBU,@-finaldesteny-6653,2021-12-09T19:50:09Z,1734,"Ich freue mich für Sie Sahrah Wagenknecht, dass wir Sie haben und dass Sie gewisse Probleme im Land weise einschätzen!👍",Before Founding
120,462,aC_xBjrmTl4,@marckreutzer280,2022-09-29T18:24:35Z,1732,"Guten Abend Frau Wagenknecht, danke für Ihre sehr gute Darstellung der momentanen Situation! Bleiben Sie standhaft!!",Before Founding
121,1140,wqrXAYUtmbc,@lotosreich6552,2021-04-29T17:56:47Z,1728,Herzlichen Dank für Ihren Rückgrat und Ihre Meinung mit gesunden Menschenverstand  liebe Frau Wagenknecht.,Before Founding
122,1688,Bz-XL4YLGeA,@janw.69,2022-06-02T18:01:40Z,1714,"Fr. Wagenknecht vereint Kompetenz, Sinn, und Verstand gepaart mit Attraktivität. 
Mehr geht nicht. 
Danke, dass es noch rationale Menschen wie Sie in der Politik gibt. 🌹🙋‍♂️",Before Founding
123,1222,x4ms74GOJq8,@r.sch.6765,2023-09-07T16:59:49Z,1711,"Völlig unverständlich, dass über 30% noch Rot-Grün wählen würden.
Danke für ihre Arbeit und bleiben sie uns erhalten in diesen Zeiten 🙏",Before Founding
124,1680,Bz-XL4YLGeA,@verygoodNews,2022-06-02T17:56:23Z,1701,"Danke, Sie sind eine der wenigen sehr positiven Ausnahmen in der Politik. Und Danke für's weitermachen.",Before Founding
125,857,OskHcSVvIY4,@osmekaya1846,2020-12-10T16:35:05Z,1693,"Mich hat folgendes zum Lachen gebracht :
Grippe hat Urlaub.
Corona ist die Vertretung.",Before Founding
126,958,7UJKIi_qYJ4,@angelazajicek1933,2022-06-30T18:21:47Z,1692,Sie sind einfach nur SPITZE. Danke. Machen Sie weiter. Es gibt nur wenige die noch einen gesunden Menschenverstand haben. ❤❤,Before Founding
127,700,DY3vQJ36Xkw,@VanessaBlank.,2022-09-22T17:51:25Z,1690,"Danke Frau Wagenknecht das Sie als eine der ganz wenigen Rückgrat und Anstand haben. 
Man kann nur hoffen und wünschen, dass Sie eines Tages an der Spitze unserer Politik stehen! 
Danke! 
Alles Liebe, Vanessa",Before Founding
128,214,CbAfH65jGI4,@walterlechner1935,2022-10-13T22:17:19Z,1685,"Frau Wagenknecht, danke das Sie die Ansichten des Volkes vertreten. Ich bin jetzt 65 und wurde in meinem Leben von der Politik noch nie so verarscht. Bitte kämpfen Sie weiter für uns, wir wollen und brauchen keine Inflation und keinen Krieg.",Before Founding
129,1050,dOCB87649D0,@nastikayalar1255,2022-01-13T18:57:12Z,1684,"Eine Frau mit Klasse, Stärke, Vernunft, Intelligenz und Charakter 👍 Leider vermisse ich all diese Eigenschaften in der aktuellen Führungsebene",Before Founding
130,590,hFMMeqC8fuY,@clarissaostermeyer164,2022-03-24T19:35:12Z,1663,"Es ist so klar, wie sie alles erläutern.  Danke für ihre konstruktive Arbeit. Sie sind so eine mutige Frau. Danke",Before Founding
131,790,D3oUe8usIkU,@jaggerrrmick9629,2022-11-10T19:34:01Z,1660,Danke Für ihre Arbeit Frau Wagenknecht. Bitte geben Sie niemals auf...,Before Founding
132,864,U3JInRxTJek,@svens.5139,2022-09-15T19:23:12Z,1644,"Respekt Frau Wagenknecht, Sie lassen sich nicht brechen von der unverschämten Medienhatz und den teilweise unterirdischen Diffamierungen von den Parteilkollegen gegen Sie.",Before Founding
133,1065,ZYszDrACYrs,@sandra-maus,2023-02-09T15:20:58Z,1629,"Ich staune immer wieder darüber, wie Frau Wagenknecht bei den absurden Thesen ihrer Gesprächspartner so ruhig bleibt und trotzdem sachlich argumentiert.",Before Founding
134,80,5Uqxb8n0rdU,@AgitatorderMarktwirtschaft,2023-01-28T15:04:40Z,1624,Wir leben echt in einer South Park Folge.,Before Founding
135,1324,0xq5B7Gn2Mk,@susannewolters6754,2021-04-22T12:29:47Z,1621,"Ich bin kein Anhänger der Linken, aber SIE, Frau Wagenknecht, würde ich sofort direkt wählen!",Before Founding
136,726,hvQKE0bGq5U,@koagulasepositiv,2021-11-25T19:35:52Z,1621,"Nach vierzehn Jahren als Klinikarzt für Anästhesie und Intensivmedizin und Notarzt, Burnout, Depression und daraus resultierender Berufsunfähigkeit kann ich nur jedem einzelnen Ihrer Worte in diesem Beitrag beipflichten. Vielen Dank für Ihre wertvolle Arbeit, Frau Wagenknecht.",Before Founding
137,770,_x_-1Xtw9yE,@Ole1569,2023-02-02T19:40:53Z,1617,"""Wer interessiert sich heute noch für Naturschutz? Ganz sicher nicht die Grünen!"" 😂 Trocken rausgehauen und wie immer alles auf den Punkt gebracht. 
Man kann nur immer wieder Danke sagen für Ihre Aufklärungsarbeit. Sie sind eine Hoffnungsträgerin unserer Zeit!",Before Founding
138,1030,UDGl7rCLrVI,@hansmaulwurf6899,2021-02-18T15:55:28Z,1614,"Hab heute den Aufruf gesehen, dass die Linke dich als Kanzlerkandidatin aufstellen soll. Bitte mach das. Ganz viele Menschen wünschen sich das und zählen auf dich. Du bist eine Ausnahmepolitikerin im besten Sinne. Mach so weiter, bleib wie du bist und lass dich nicht unterkriegen",Before Founding
139,862,U3JInRxTJek,@Mr.Minister290,2022-09-15T19:16:23Z,1601,"Ihre Rede vor dem Bundestag war einfach Grandios. 
Vielen Dank für ihren Einsatz.",Before Founding
140,434,HEzT9HKj6D8,@annelieseheran8342,2022-04-07T17:46:12Z,1601,"Frau Wagenknecht, sie sind in  Deutschland eine herausragende Politikerin. Solche empathieschen und kluge Politiker bräuchten wir in Deutschland, der EU und der Welt wesentlich mehr. Ich glaube dann gebe es keine Kriege mehr.",Before Founding
141,297,U0rBBMStw9Q,@Frank-ce3dx,2023-01-19T19:32:06Z,1599,Danke Frau Wagenknecht für Ihre eindringlichen Worte!!!,Before Founding
142,1400,HrUXeOwPcHE,@arthurkant720,2023-05-25T18:21:06Z,1599,"Das erinnert mich an 2015. Wie George Freedmann schon sagte: Russland und Europa darf wirtschaftlich nicht zusmmenkommen. Das wäre die größte Bedrohung für die USA. - Läuft alles in diese Richtung, nur Europa merkt es nicht, und setzt sich großer Gefahr aus!
Danke Frau Wagenknecht für ihre Arbeit.",Before Founding
143,481,rIlUci-PJVA,@chrisgoescross9252,2021-05-07T06:05:01Z,1595,"Ich wähle selbst nicht links, aber ich ziehe meinen Hut vor Ihnen! Es braucht mehr Menschen wie Sie, die noch einen gesunden Menschenverstand haben.",Before Founding
144,2,WCwx94TOGPQ,@annemachowinski3292,2022-02-03T19:47:41Z,1594,"Toller Beitrag. Sehr aufschlussreich. Danke, Frau Wagenknecht.",Before Founding
145,1846,PMg-s5dsrrs,@stefanieschneider9115,2021-03-04T16:35:19Z,1572,Spahn und Scheuer... da haben sie den Bock zum Gaertner gemacht. Es ist nicht mehr zum Aushalten hier.,Before Founding
146,1113,ZDtCMKdZ_gU,@DianaZJ,2021-03-11T16:32:46Z,1569,"Fakt ist doch, dass die Konzerne  die Politik leiten .",Before Founding
147,1598,KUg0UGFjKFU,@justbeawesome9071,2021-01-28T16:38:56Z,1544,"Danke Frau Wagenknecht. Ich wünschte Sie wären an der politischen Spitze. Ich möchte mich nicht nötigen lassen, zur Impfung. Ich bin 32 Jahre jung und kerngesund. Für mich ist die Nutzen-Risiko Abwägung nicht verhältnismäßig. Und erst Recht nicht möchte ich die Pharmalobby unterstützen.",Before Founding
148,761,_x_-1Xtw9yE,@reinerhackel4743,2023-02-02T19:45:39Z,1538,"Jedem Menschen mit einem Rest Verstand, war klar, was passiert! Sie legen den Finger in die Wunde-  Respekt für Ihre fundierten Analysen!",Before Founding
149,1228,x4ms74GOJq8,@egon9055,2023-09-07T16:46:42Z,1530,"Jeder Handwerker muss eine Meisterprüfung machen. 
👷‍♀️👷🛠⚒️
In der Regierung sitzen Leute, die nicht mal eine Ausbildung haben",Before Founding
150,428,HEzT9HKj6D8,@christine6689,2022-04-07T17:30:05Z,1519,"Es ist so schön dass wir hier eine Politikerin von Ihrem Format haben, Sie sind  authentisch und verantwortungsvoll, ein wahrer Mensch und eine gute Freundin der Menschen - Danke",Before Founding
151,1886,4JwTr2xZjXI,@artiz.2467,2021-09-23T14:08:50Z,1513,"Ein Juwel für die deutsche Politik, vielen Dank für ihre aufrichtige und ehrliche Haltung!",Before Founding
152,204,CbAfH65jGI4,@r.sch.6765,2022-10-13T18:31:21Z,1510,Tausend Dank für ihre Stimme der Vernunft,Before Founding
153,538,5Ms0f7XnsTc,@twowheelsand4cylinder150,2022-05-19T19:48:17Z,1495,"Beste Analyse,  so sehe ich das auch. Sie sind mir 10 mal sympathischer und intelligenter als die ganze Regierung zusammmen.",Before Founding
154,804,SYLsSPSjTX8,@ninaplaschke637,2022-03-03T19:57:17Z,1491,Danke Sahra!❤️ Eine der ganz wenigen Stimmen der Vernunft in diesem unglaublichen Wahnsinn...,Before Founding
155,739,hvQKE0bGq5U,@religionOFnature,2021-11-25T18:45:46Z,1489,Danke für Ihre Mühe! Und Respekt für Ihren Mut Ihre Meinung zu äußern und die Geduld gegenüber aggressiven  Gesprächspartnern.,Before Founding
156,56,bQNsHivR9AU,@pp1809c,2022-10-20T19:00:04Z,1489,"Manchmal denke ich, daß gesunder Menschenverstand in der Politik nicht mehr erwünscht ist... Vielen Dank Frau Wagenknecht.",Before Founding
157,1682,Bz-XL4YLGeA,@arturwiens7800,2022-06-02T18:09:13Z,1487,"Danke. Wir brauchen keine Aufrüstung, wir brauchen eine Politik die für unseres Land und den Frieden ist.",Before Founding
158,1607,wbUTuwNmxdM,@adamjohanson38,2021-02-08T11:01:05Z,1474,"Diese Frau ist einfach nur großartig.

Anne Will hingegen unerträglich",Before Founding
159,104,4EPEp2q0bzY,@8bitofit359,2023-02-09T11:47:08Z,1465,Stark wie sie einfach weiter redet obwohl die Gesprächspartner permanent versuchen sie zu unterbrechen. Erwachsene soll man ausreden lassen. Das müssen die Kinder vom ÖRR und grün noch lernen.,Before Founding
160,348,Lwflj8_vmgI,@gudrunstraile3439,2022-11-03T21:03:40Z,1462,"Deutschland fühlt sich nicht mehr wie eine Demokratie an, es ist, als würde man in einer Zwangsjacke stecken. Ihnen, sehr geschätzte Frau Wagenknecht, ein aufrichtiges Dankeschön für Ihre unermüdliche Arbeit.",Before Founding
161,1692,Bz-XL4YLGeA,@haraldpeter2996,2022-06-02T18:25:35Z,1461,"Machen Sie weiter! Knacken Sie die Million Abo´s und nutzen Sie weiter Ihre Reichweite und Einfluss um Stück für Stück dieses Land wieder in eine vernünftige Richtung zu bewegen. Sie sind in den sozialen Medien, im Vergleich zu Ihren Kollegen, einzigartig und das aus gutem Grund. Darauf können Sie stolz sein!",Before Founding
162,289,U0rBBMStw9Q,@theresstar9814,2023-01-20T06:51:49Z,1460,"„Ich dachte immer, jeder Mensch sei gegen den Krieg, bis ich herausfand, dass es welche gibt, die dafür sind, besonders die, die nicht hingehen müssen.“ 
Erich Maria Remarque (1898 - 1970)",Before Founding
163,1672,16QS-8YnSZg,@frankzappa3743,2023-02-24T08:59:24Z,1458,Großartig! Es gibt nichts wichtigeres auf der Welt als den Frieden zu erhalten und alles dafür zu tun.,Before Founding
164,1002,xw3qY4kS4HQ,@grischat.7581,2021-09-02T15:45:48Z,1453,"Es ist beruhigend zu wissen, dass es noch Menschen mit klarem Verstand gibt, Danke für diesen Beitrag.",Before Founding
165,293,U0rBBMStw9Q,@evastandke989,2023-01-19T20:29:15Z,1445,1000x danke. Warum können Sie es nicht bei Maischber und Lanz aussprechen? Das macht mich so wütend. Sie haben100% recht und meine volle Unterstützung,Before Founding
166,252,juQMBphcboo,@onkelgeralt2819,2021-08-27T07:45:49Z,1444,"Heiko Maas: ""Ich hoffe, die Taliban haben nun gelernt, Konflikte in Zukunft diplomatisch zu lösen..."" Wie arrogant und realitätsfern kann man eigentlich sein?!",Before Founding
167,722,hvQKE0bGq5U,@tasteinmusic3510,2021-11-25T18:58:32Z,1438,"Danke, dass Sie den Kindern einen Beitrag widmen. Die leiden besonders im Moment.",Before Founding
168,1203,miPYLeMaf7g,@AgitatorderMarktwirtschaft,2023-01-20T15:19:28Z,1430,"Jeder mit etwas Verstand ist bei dieser Bundesregierung nicht nur genervt, sondern schockiert.",Before Founding
169,10,WCwx94TOGPQ,@christelpflugmacher8933,2022-02-04T08:52:52Z,1427,Mit einer Frau wie Ihnen als Außenministerin würden wir wohl sicherer leben. Ich ziehe den Hut👍,Before Founding
170,134,kyUaDbVjMr0,@danielvidic9275,2021-11-25T09:43:31Z,1412,"Es ist erfrischend,  Menschen zuzuhören,  die das klare Denken noch nicht verloren haben",Before Founding
171,706,DY3vQJ36Xkw,@lisbeth2042,2022-09-22T20:42:59Z,1401,Bravo Frau Wagenknecht ! Endlich spricht mal eine deutsche Politikerin von  Frieden ! Dieses Wort vermisse ich schon lange bei allen Politikern der Regierungsparteien.,Before Founding
172,1613,wbUTuwNmxdM,@sebastianj2906,2021-02-08T10:17:30Z,1400,Frau Wagenknecht wie immer einfach nur ein riesen DANKESCHÖN,Before Founding
173,737,hvQKE0bGq5U,@robertlanghof10,2021-11-25T18:51:50Z,1396,"Danke für die sachliche, faktenbasierte Analyse. Wir müssen auch in dieser überhitzten Situation einen klaren Kopf bewahren. Danke Frau Wagenknecht.",Before Founding
174,625,rP2k4WzZybI,@John-kc1vh,2023-11-28T18:28:17Z,1389,"„Dummheit ist auch eine natürliche Begabung „
Wilhelm Busch",Before Founding
175,1104,ZDtCMKdZ_gU,@sabinethiele4608,2021-03-11T16:25:40Z,1385,Es werden noch mehr Masken fallen. Danke für das Statement.,Before Founding
176,936,XGOscIX3aFA,@mustafazhakan1546,2023-02-26T18:54:14Z,1369,Danke Frau Wagenknecht für Ihre Mühe die Politiker und alle Menschen zum Vernunft zu bringen!,Before Founding
177,14,WCwx94TOGPQ,@reinhardjung8828,2022-02-03T19:42:34Z,1351,"Klare Ansage, vielen Dank, Sahra Wagenknecht, für einen vernünftigen Ausgleich mit Russland statt Kriegstreiberei",Before Founding
178,646,C9-oJhuYIOI,@lxstrange,2022-02-25T14:05:07Z,1342,"Viele haben die Situation im nachhinein falsch eingeschätzt und ich finde es gut, das sie sich zu der Situation ausprechen und es zeugt von Stärke seinen eigenen Irrtum zu bekennen. Ich hoffe das es bald wieder zur Diplomatie zurückgeht und der Krieg so schnell wie möglich ein Ende findet.",Before Founding
179,545,58qxTjXnPPE,@derloco2035,2022-05-05T17:18:19Z,1342,"...und wieder ist Sahra eine der wenigen Stimmen der Vernunft in einer wahnsinnigen Zeit.
Vielen Dank! Bitte höre nicht auf ein klein wenig Helligkeit in diese dunklen Tage zu bringen.",Before Founding
180,157,oRYkODSC-WU,@Trabant1998,2022-09-08T11:47:53Z,1340,"Danke liebe Frau Wagenknecht! Sie sind fast alleine auf weitem Feld im Bundestag, aber Sie haben viele Menschen hinter sich im Volk! Bitte geben Sie nicht auf, knicken nicht ein! Wir müssen uns solidarisieren und zusammen schließen! Ich wünsche Ihnen und uns allen von Herzen Kraft und Mut. Frau Wagenknecht ist ein Licht der Hoffnung in der Finsternis!",Before Founding
181,566,t68QfjvISZ8,@ritterIII,2023-04-21T17:24:42Z,1330,"""Wer die Grünen wählt, wird es später bitter bereuen "" Helmut Schmidt.",Before Founding
182,846,OskHcSVvIY4,@rudimuller277,2020-12-10T16:34:14Z,1280,"Sehr geehrte Frau Wagenknecht , es ist dringend nötig dass Sie sich zur nächsten Wahl , zur Kanzlerin nominieren .",Before Founding
183,1161,3zbciNWbCO8,@thenator7189,2022-01-06T13:10:00Z,1256,"Immer klug, sachlich und ruhig. Danke für Ihren Beitrag, Frau Wagenknecht!",Before Founding
184,67,5BZKoICJbZY,@nilsonsali2045,2023-03-18T13:54:17Z,1253,Es ist eine Schande dass er noch im Amt ist,Before Founding
185,984,SLlsrkGwPCA,@leoniebachmann2677,2022-02-17T18:13:12Z,1250,"Besten Dank für diese Analysen, die von den regierungstreuen Staatsmedien natürlich einmal mehr verschwiegen werden. Sie sind spitze, liebe Frau Wagenknecht.",Before Founding
186,216,CbAfH65jGI4,@frankradant8078,2022-10-13T20:28:09Z,1248,"Bitte bleiben Sie weiterhin so konkret am Ball, um dem Volk eine Stimme zu geben, die in dieser momentanen Überheblichkeit und Arroganz nicht gehört wird. Und ja, ich habe Angst, um meine Familie und die Zukunft meiner Kinder! 
Herzlichen Dank, für Ihr Engagement!",Before Founding
187,950,7UJKIi_qYJ4,@NicoHeinrich,2022-06-30T18:07:57Z,1248,"Danke, dass Sie immer noch dafür kämpfen, dass die Menschen mit der Wahrheit konfrontiert werden!",Before Founding
188,848,OskHcSVvIY4,@rogerbraun8778,2020-12-10T16:15:23Z,1236,Das schlimmste steht uns noch bevor das scheint den wenigsten bewusst zu sein. Das wirkliche Ausmaß dieser Coronapolitik wird uns noch viele Jahre beschäftigen.,Before Founding
189,493,rIlUci-PJVA,@Basilisk_53,2021-05-06T15:52:42Z,1232,"Schön jemandem zuzuhören, der sein Hirn noch in Betrieb hat. Ich würde Sie wählen, wenn ich das könnte.",Before Founding
190,1044,dOCB87649D0,@spukusspukus7236,2022-01-13T18:47:13Z,1229,"Liebe Frau Wagenknecht, ich bewundere sehr ihre Klarheit und Präzision und Faktenwissen, mit denen Sie insgesamt Themen besprechen und auch auf Fragen antworten. Wie Sie sich mit Ihrer Meinung aufrecht hinstellen motiviert mich sehr, dies auch in diesen Zeiten zu tun. Vielen Dank. Machen Sie bitte weiter.",Before Founding
191,957,7UJKIi_qYJ4,@olivermoritz4829,2022-06-30T19:53:30Z,1222,"Vielen Dank Frau Wagenknecht. 100 % Zustimmung. Ein Trauerspiel, dass unser Land immer noch von diffuser Angst geprägt ist.",Before Founding
192,765,_x_-1Xtw9yE,@brunom6381,2023-02-02T19:42:06Z,1221,"Eine grandiose Analyse Frau Wagenknecht. Sie sind die Frau, die müden Politikern den Weg weist.",Before Founding
193,885,AWGTPkLx0WM,@sandrafederlein7101,2023-11-09T20:06:37Z,1216,Frau Wagenknecht bringt logisches Denken ohne rassistisch zu sein klar auf den Punkt,Before Founding
194,901,avtmxgsVux8,@juanmartinalbu6427,2022-05-12T13:14:01Z,1193,Hervorragende Rede!! Leider zu viele weniger vernünftige Politiker im Land.,Before Founding
195,1550,oBRUvMSHsHs,@photoknips8353,2023-03-30T19:04:42Z,1180,"Meine Meinung: Ein unwissendes Volk lässt sich besser manipulieren. Ich halte deshalb die 'Misere' im Bildungswesen für beabsichtigt.
Und danke für Ihren wie immer faktenreichen Beitrag! Gute Erholung und vorösterliche Grüße aus Nordfriesland.",Before Founding
196,785,D3oUe8usIkU,@loro7lenguas,2022-11-10T20:13:38Z,1174,"Liebe Frau Wagenknecht, Sie haben diese wunderbare Fähigkeit, den Finger in die Wunde zu legen. Ohne Zweifel ist für mich die wichtigste politische Frage in Deutschland: wie können uns von den USA emanzipieren. Ich danke Ihnen für Ihren Mut, genau das anzusprechen, was die meisten feigen Politiker sich nicht trauen. Sie geben mir Hoffnung. Ich danke Ihnen dafür.",Before Founding
197,1363,xyLibyPE0ww,@SvenForbes,2020-09-10T16:32:43Z,1162,Das einzige was in Deutschland aufwärts geht ist die Armut und Massenarbeitslosigkeit nach dem Kassensturz.,Before Founding
198,1731,kpyHz_7Q5wE,@paulpaul00,2021-10-21T17:08:18Z,1158,Warum hat diese Frau nur so wenig politischen Einfluss in diesem Land? Ich würde sie gerne als Kanzlerin sehen!,Before Founding
199,208,CbAfH65jGI4,@adevonreign8907,2022-10-13T18:31:02Z,1158,"Na endlich, hab schon so drauf gewartet,  danke Frau Wagenknecht für ihre wichtige Aufklärungsarbeit, ich hoffe das hier hören und sehen alle.",Before Founding
200,1263,I8MYqaGFTc8,@lahoya111,2021-12-16T20:09:23Z,1142,"Alles Liebe und Gute, bleiben Sie bitte so. Kritisch, sich selbst treu, authentisch und echt.",Before Founding
201,205,CbAfH65jGI4,@Andrea-ub3tn,2022-10-13T18:33:23Z,1141,Frau Wageknecht danke für ihre Arbeit!  Mit ihnen an der Spitze würde uns besser gehen.,Before Founding
202,106,4EPEp2q0bzY,@lanmarrythenight4234,2023-02-09T11:45:02Z,1135,"Frau Wagenknecht, die Fragen von Frau Maischberger zum Ende der Sendung waren wirklich unpassend, aber sie sprechen so vielen Deutschen Bürgern aus dem Herzen, wenn Sie eine Partei Gründen, haben Sie meine Stimme sicher!!",Before Founding
203,560,t68QfjvISZ8,@ronnyleichsenring6455,2023-04-21T14:50:16Z,1129,"Keiner wird gezwungen sein Haus zu Verkaufen, wer nicht bezahlen kann wird ,, freiwillig'' sein Haus verkaufen müssen",Before Founding
204,1145,wqrXAYUtmbc,@wolfgangvolz8618,2021-04-29T17:37:18Z,1122,Schön das es auch noch Politiker wie sie es sind gibt. Mit Herz und Verstand. Das lässt hoffen. Danke dafür.,Before Founding
205,1704,nB_ueqshBRo,@antoninkruger9697,2022-02-10T17:36:03Z,1120,"Sie sprechen mir ,wie immer, aus der Seele , Frau Wagenknecht",Before Founding
206,1405,HrUXeOwPcHE,@petermahr2511,2023-05-25T18:16:19Z,1117,"Statt in Frieden und Wohlstand zu leben, betreibt unsere Ampel US-Aussen - und Wirtschaftspolitik",Before Founding
207,430,HEzT9HKj6D8,@juttasimon1523,2022-04-07T17:42:54Z,1100,"Sehr gute Analyse,  danke Ihnen , Frau Wagenknecht,Sie haben ein umfangreiches geopolitisches Wissen   und eine ausgezeichnete Urteilsfähigkeit.",Before Founding
208,9,WCwx94TOGPQ,@birgitb.5278,2022-02-03T19:16:34Z,1098,"Danke für diesen klaren intelligenten Beitrag, Sie sind eine der wenigen die klar und vernünftig denken können! 👍",Before Founding
209,1718,nB_ueqshBRo,@Janet-lf7ct,2022-02-10T18:00:00Z,1098,"Es ist bereichernd  und mutig, wie sie eine andere Sichtweise auf diesen Konflikt werfen. 
Bravo Frau Wagenknecht!!",Before Founding
210,1025,UDGl7rCLrVI,@sylviasigrist5543,2021-02-18T17:04:03Z,1087,"Bravo! Intelligenz, Durchblick und Menschlichkeit vereinen sich, was selten auf dem politischen Parkett erscheint. Danke!",Before Founding
211,814,SYLsSPSjTX8,@loreleigabans1873,2022-03-03T20:45:49Z,1086,"Herzlichen Dank für Ihre klaren Worte. Eine der wahrhaft wenigen mit Haltung, Rückrat, Verstand und Weitsicht im deutschen Politikzirkus. Ich finde Sie einfach großartig Frau Wagenknecht! Bitte bleiben Sie sich treu.",Before Founding
212,466,aC_xBjrmTl4,@Sybille-bz,2022-09-29T19:04:28Z,1063,"„Es ist leichter die Menschen zu täuschen, als davon zu überzeugen, dass sie getäuscht worden sind!“ 
Mark Twain",Before Founding
213,182,psN9dX1laVM,@emalalala7085,2023-09-18T14:58:27Z,1057,Diese Sendung war mit Abstand schlimmste Kriegstreiberei seit langem. Richtig erschreckend,Before Founding
214,389,ulQSF6d13GI,@marionengels6836,2022-12-22T17:37:48Z,1049,"Liebe Frau Wagenknecht, vielen Dank für alles! Ihnen und Ihrem Mann ein ruhiges Weihnachtsfest.",Before Founding
215,440,0mU5_aIBc-8,@raggaman3361,2020-11-14T13:16:02Z,1042,"Immer wenn ich Wagenknecht höre, werde ich traurig....traurig, weil es mir wieder bewusst macht, wie wenig authentische, aufrichtige und ehrliche Politiker in diesem Land noch wirklich Einfluss haben",Before Founding
216,1937,I5Qd6xiU55k,@peterschulz2349,2021-03-25T15:36:53Z,1041,Dem ist nichts mehr hinzuzufügen. Ich hoffe die Parteien bekommen im Herbst die verdiente Quittung. Weiter so Frau Wagenknecht.,Before Founding
217,1590,KUg0UGFjKFU,@optimist05ddr54,2021-01-28T17:33:15Z,1038,Es geht hier weder um unsere Gesundheit noch um Covid 19 !!! Das sollten so langsam alle begreifen !!!,Before Founding
218,1021,UDGl7rCLrVI,@juhe4318,2021-02-18T15:49:01Z,1036,"Chapeau Frau Wagenknecht, und danke für Ihre aufrechte Stimme in dieser finsteren Zeit! Hochachtungsvoll",Before Founding
219,1296,2hWf8bG2yj0,@Katzen_Pfote,2021-01-07T16:10:22Z,1030,Was mueste man tun das Sie Bundeskanzler werden ? Das waere genau das was man jetzt braucht bevor es zu spaet ist ......,Before Founding
220,1421,Aqt2k_7tvKo,@sunnyside3135,2023-10-12T21:11:50Z,1029,"Es ist weder Rechtsruck noch Notwehr, es ist Demokratie! Politik muss nicht immer links sein und vor allem sollte das eigene Land immer Nr. 1 sein.",Before Founding
221,284,U0rBBMStw9Q,@Yoshi78179,2023-01-19T19:58:27Z,1016,"Liebe Frau Wagenknecht, es wäre schön, wenn Sie sich an die Spitze der von Ihnen zitierten Friedensbewegung stellen würden. Nicht nur ich, sondern sicher Millionen Deutsche würden hinter ihnen stehen. 
Danke für Ihre Arbeit und Ihren Mut!",Before Founding
222,361,K0YqvoU08Sw,@ralphzedler667,2023-09-21T20:55:18Z,1015,Ihre Aufklärungsvideos sind immer wieder groooßartig! Danke für Ihre fundierte Arbeit und danke für Ihr Rückgrat und Ihre Standhaftigkeit bei Anne Will und Markus Lanz.,Before Founding
223,1273,I8MYqaGFTc8,@ladygangstaashitt,2021-12-16T19:49:50Z,1012,"Einen Politiker/in zu mögen, sympathisch zu finden hätte ich niemals gedacht.
Ich liebe Sie Frau Wagenknecht 🌹🧿
Frohe Weihnachten🎄 und einen guten Rutsch ins neue Jahr🎉",Before Founding
